YEAR,STATE_ABBR,STATE,PRODUCER,SOURCE,GENERATION
1993,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,3870
1993,PA,Pennsylvania,Total Electric Power Industry,Nuclear,59331
1993,PA,Pennsylvania,Total Electric Power Industry,Other,208
1993,PA,Pennsylvania,Total Electric Power Industry,Biomass,1426
1993,PA,Pennsylvania,Total Electric Power Industry,Other Gases,1098
1993,PA,Pennsylvania,Total Electric Power Industry,Petroleum,5013
1993,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
1993,PA,Pennsylvania,Total Electric Power Industry,Wood,645
1994,PA,Pennsylvania,Total Electric Power Industry,Total,184079
1994,PA,Pennsylvania,Total Electric Power Industry,Coal,101868
1994,PA,Pennsylvania,Total Electric Power Industry,Hydro,2750
1994,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,4080
1994,PA,Pennsylvania,Total Electric Power Industry,Nuclear,67207
1994,PA,Pennsylvania,Total Electric Power Industry,Other,83
1994,PA,Pennsylvania,Total Electric Power Industry,Biomass,1428
1994,PA,Pennsylvania,Total Electric Power Industry,Other Gases,972
1994,PA,Pennsylvania,Total Electric Power Industry,Petroleum,5824
1994,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
1994,PA,Pennsylvania,Total Electric Power Industry,Wood,711
1995,PA,Pennsylvania,Total Electric Power Industry,Total,185451
1995,PA,Pennsylvania,Total Electric Power Industry,Coal,106335
1995,PA,Pennsylvania,Total Electric Power Industry,Hydro,2030
1995,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,4926
1995,PA,Pennsylvania,Total Electric Power Industry,Nuclear,66462
1995,PA,Pennsylvania,Total Electric Power Industry,Other,45
1995,PA,Pennsylvania,Total Electric Power Industry,Biomass,1649
1995,PA,Pennsylvania,Total Electric Power Industry,Other Gases,782
1995,PA,Pennsylvania,Total Electric Power Industry,Petroleum,3648
1995,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
1995,PA,Pennsylvania,Total Electric Power Industry,Wood,815
1996,PA,Pennsylvania,Total Electric Power Industry,Total,191873
1996,PA,Pennsylvania,Total Electric Power Industry,Coal,111200
1996,PA,Pennsylvania,Total Electric Power Industry,Hydro,3012
1996,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,3093
1996,PA,Pennsylvania,Total Electric Power Industry,Nuclear,68672
1996,PA,Pennsylvania,Total Electric Power Industry,Other,53
1996,PA,Pennsylvania,Total Electric Power Industry,Biomass,1749
1996,PA,Pennsylvania,Total Electric Power Industry,Other Gases,748
1996,PA,Pennsylvania,Total Electric Power Industry,Petroleum,3591
1996,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
1996,PA,Pennsylvania,Total Electric Power Industry,Wood,676
1997,PA,Pennsylvania,Total Electric Power Industry,Total,193463
1997,PA,Pennsylvania,Total Electric Power Industry,Coal,115505
1997,PA,Pennsylvania,Total Electric Power Industry,Hydro,2249
1997,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,2655
1997,PA,Pennsylvania,Total Electric Power Industry,Nuclear,67655
1997,PA,Pennsylvania,Total Electric Power Industry,Other,29
1997,PA,Pennsylvania,Total Electric Power Industry,Biomass,1793
1997,PA,Pennsylvania,Total Electric Power Industry,Other Gases,756
1997,PA,Pennsylvania,Total Electric Power Industry,Petroleum,2705
1997,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
1997,PA,Pennsylvania,Total Electric Power Industry,Wood,748
1998,PA,Pennsylvania,Total Electric Power Industry,Total,191192
1998,PA,Pennsylvania,Total Electric Power Industry,Coal,116387
1998,PA,Pennsylvania,Total Electric Power Industry,Hydro,2381
1998,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,3890
1998,PA,Pennsylvania,Total Electric Power Industry,Nuclear,61149
1998,PA,Pennsylvania,Total Electric Power Industry,Other,41
1998,PA,Pennsylvania,Total Electric Power Industry,Biomass,1894
1998,PA,Pennsylvania,Total Electric Power Industry,Other Gases,631
1998,PA,Pennsylvania,Total Electric Power Industry,Petroleum,4507
1998,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
1998,PA,Pennsylvania,Total Electric Power Industry,Wood,772
1999,PA,Pennsylvania,Total Electric Power Industry,Total,194528
1999,PA,Pennsylvania,Total Electric Power Industry,Coal,111214
1999,PA,Pennsylvania,Total Electric Power Industry,Hydro,1947
1999,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,3802
1999,PA,Pennsylvania,Total Electric Power Industry,Nuclear,71127
1999,PA,Pennsylvania,Total Electric Power Industry,Other,58
1999,PA,Pennsylvania,Total Electric Power Industry,Biomass,2038
1999,PA,Pennsylvania,Total Electric Power Industry,Other Gases,575
1999,PA,Pennsylvania,Total Electric Power Industry,Petroleum,3496
1999,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
1999,PA,Pennsylvania,Total Electric Power Industry,Wood,720
2000,PA,Pennsylvania,Total Electric Power Industry,Total,201688
2000,PA,Pennsylvania,Total Electric Power Industry,Coal,116213
2000,PA,Pennsylvania,Total Electric Power Industry,Hydro,2290
2000,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,2699
2000,PA,Pennsylvania,Total Electric Power Industry,Nuclear,73771
2000,PA,Pennsylvania,Total Electric Power Industry,Other,49
2000,PA,Pennsylvania,Total Electric Power Industry,Biomass,2029
2000,PA,Pennsylvania,Total Electric Power Industry,Other Gases,598
2000,PA,Pennsylvania,Total Electric Power Industry,Petroleum,3748
2000,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2000,PA,Pennsylvania,Total Electric Power Industry,Wind,10
2000,PA,Pennsylvania,Total Electric Power Industry,Wood,692
2001,PA,Pennsylvania,Total Electric Power Industry,Total,196577
2001,PA,Pennsylvania,Total Electric Power Industry,Coal,111900
2001,PA,Pennsylvania,Total Electric Power Industry,Hydro,1650
2001,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,3036
2001,PA,Pennsylvania,Total Electric Power Industry,Nuclear,73731
2001,PA,Pennsylvania,Total Electric Power Industry,Other,803
2001,PA,Pennsylvania,Total Electric Power Industry,Biomass,1288
2001,PA,Pennsylvania,Total Electric Power Industry,Other Gases,613
2001,PA,Pennsylvania,Total Electric Power Industry,Petroleum,3563
2001,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2001,PA,Pennsylvania,Total Electric Power Industry,Wind,11
2001,PA,Pennsylvania,Total Electric Power Industry,Wood,597
2002,PA,Pennsylvania,Total Electric Power Industry,Total,204323
2002,PA,Pennsylvania,Total Electric Power Industry,Coal,113906
2002,PA,Pennsylvania,Total Electric Power Industry,Hydro,2211
2002,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,6716
2002,PA,Pennsylvania,Total Electric Power Industry,Nuclear,76089
2002,PA,Pennsylvania,Total Electric Power Industry,Other,695
2002,PA,Pennsylvania,Total Electric Power Industry,Biomass,1238
2002,PA,Pennsylvania,Total Electric Power Industry,Other Gases,569
2002,PA,Pennsylvania,Total Electric Power Industry,Petroleum,2733
2002,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2002,PA,Pennsylvania,Total Electric Power Industry,Wind,58
2002,PA,Pennsylvania,Total Electric Power Industry,Wood,766
2003,PA,Pennsylvania,Total Electric Power Industry,Total,206350
2003,PA,Pennsylvania,Total Electric Power Industry,Coal,116010
2003,PA,Pennsylvania,Total Electric Power Industry,Hydro,3346
2003,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,5519
2003,PA,Pennsylvania,Total Electric Power Industry,Nuclear,74361
2003,PA,Pennsylvania,Total Electric Power Industry,Other,712
2003,PA,Pennsylvania,Total Electric Power Industry,Biomass,1251
2003,PA,Pennsylvania,Total Electric Power Industry,Other Gases,508
2003,PA,Pennsylvania,Total Electric Power Industry,Petroleum,4535
2003,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2003,PA,Pennsylvania,Total Electric Power Industry,Wind,112
2003,PA,Pennsylvania,Total Electric Power Industry,Wood,735
2004,PA,Pennsylvania,Total Electric Power Industry,Total,214659
2004,PA,Pennsylvania,Total Electric Power Industry,Coal,117176
2004,PA,Pennsylvania,Total Electric Power Industry,Hydro,3155
2004,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,9814
2004,PA,Pennsylvania,Total Electric Power Industry,Nuclear,77459
2004,PA,Pennsylvania,Total Electric Power Industry,Other,740
2004,PA,Pennsylvania,Total Electric Power Industry,Biomass,1289
2004,PA,Pennsylvania,Total Electric Power Industry,Other Gases,584
2004,PA,Pennsylvania,Total Electric Power Industry,Petroleum,4142
2004,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2004,PA,Pennsylvania,Total Electric Power Industry,Wind,306
2004,PA,Pennsylvania,Total Electric Power Industry,Wood,680
2005,PA,Pennsylvania,Total Electric Power Industry,Total,218091
2005,PA,Pennsylvania,Total Electric Power Industry,Coal,120933
2005,PA,Pennsylvania,Total Electric Power Industry,Hydro,2232
2005,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,10808
2005,PA,Pennsylvania,Total Electric Power Industry,Nuclear,76289
2005,PA,Pennsylvania,Total Electric Power Industry,Other,731
2005,PA,Pennsylvania,Total Electric Power Industry,Biomass,1358
2005,PA,Pennsylvania,Total Electric Power Industry,Other Gases,540
2005,PA,Pennsylvania,Total Electric Power Industry,Petroleum,4940
2005,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2005,PA,Pennsylvania,Total Electric Power Industry,Wind,284
2005,PA,Pennsylvania,Total Electric Power Industry,Wood,687
2006,PA,Pennsylvania,Total Electric Power Industry,Total,218812
2006,PA,Pennsylvania,Total Electric Power Industry,Coal,122558
2006,PA,Pennsylvania,Total Electric Power Industry,Hydro,2844
2006,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,13542
2006,PA,Pennsylvania,Total Electric Power Industry,Nuclear,75298
2006,PA,Pennsylvania,Total Electric Power Industry,Other,723
2006,PA,Pennsylvania,Total Electric Power Industry,Biomass,1429
2006,PA,Pennsylvania,Total Electric Power Industry,Other Gases,554
2006,PA,Pennsylvania,Total Electric Power Industry,Petroleum,1518
2006,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2006,PA,Pennsylvania,Total Electric Power Industry,Wind,361
2006,PA,Pennsylvania,Total Electric Power Industry,Wood,683
2007,PA,Pennsylvania,Total Electric Power Industry,Total,226088
2007,PA,Pennsylvania,Total Electric Power Industry,Coal,122693
2007,PA,Pennsylvania,Total Electric Power Industry,Hydro,2236
2007,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,19198
2007,PA,Pennsylvania,Total Electric Power Industry,Nuclear,77376
2007,PA,Pennsylvania,Total Electric Power Industry,Other,744
2007,PA,Pennsylvania,Total Electric Power Industry,Biomass,1457
2007,PA,Pennsylvania,Total Electric Power Industry,Other Gases,534
2007,PA,Pennsylvania,Total Electric Power Industry,Petroleum,1484
2007,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2007,PA,Pennsylvania,Total Electric Power Industry,Wind,470
2007,PA,Pennsylvania,Total Electric Power Industry,Wood,620
2008,PA,Pennsylvania,Total Electric Power Industry,Total,222351
2008,PA,Pennsylvania,Total Electric Power Industry,Coal,117583
2008,PA,Pennsylvania,Total Electric Power Industry,Hydro,2549
2008,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,18731
2008,PA,Pennsylvania,Total Electric Power Industry,Nuclear,78658
2008,PA,Pennsylvania,Total Electric Power Industry,Other,832
2008,PA,Pennsylvania,Total Electric Power Industry,Biomass,1416
2008,PA,Pennsylvania,Total Electric Power Industry,Other Gases,610
2008,PA,Pennsylvania,Total Electric Power Industry,Petroleum,938
2008,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2008,PA,Pennsylvania,Total Electric Power Industry,Solar,0
2008,PA,Pennsylvania,Total Electric Power Industry,Wind,729
2008,PA,Pennsylvania,Total Electric Power Industry,Wood,658
2009,PA,Pennsylvania,Total Electric Power Industry,Total,219496
2009,PA,Pennsylvania,Total Electric Power Industry,Coal,105475
2009,PA,Pennsylvania,Total Electric Power Industry,Hydro,2683
2009,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,29215
2009,PA,Pennsylvania,Total Electric Power Industry,Nuclear,77328
2009,PA,Pennsylvania,Total Electric Power Industry,Other,817
2009,PA,Pennsylvania,Total Electric Power Industry,Biomass,1579
2009,PA,Pennsylvania,Total Electric Power Industry,Other Gases,443
2009,PA,Pennsylvania,Total Electric Power Industry,Petroleum,915
2009,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2009,PA,Pennsylvania,Total Electric Power Industry,Solar,4
2009,PA,Pennsylvania,Total Electric Power Industry,Wind,1075
2009,PA,Pennsylvania,Total Electric Power Industry,Wood,694
2010,PA,Pennsylvania,Total Electric Power Industry,Total,229752
2010,PA,Pennsylvania,Total Electric Power Industry,Coal,110369
2010,PA,Pennsylvania,Total Electric Power Industry,Hydro,2332
2010,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,33718
2010,PA,Pennsylvania,Total Electric Power Industry,Nuclear,77828
2010,PA,Pennsylvania,Total Electric Power Industry,Other,845
2010,PA,Pennsylvania,Total Electric Power Industry,Biomass,1708
2010,PA,Pennsylvania,Total Electric Power Industry,Other Gases,552
2010,PA,Pennsylvania,Total Electric Power Industry,Petroleum,571
2010,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2010,PA,Pennsylvania,Total Electric Power Industry,Solar,8
2010,PA,Pennsylvania,Total Electric Power Industry,Wind,1854
2010,PA,Pennsylvania,Total Electric Power Industry,Wood,675
2011,PA,Pennsylvania,Total Electric Power Industry,Total,227315
2011,PA,Pennsylvania,Total Electric Power Industry,Coal,100603
2011,PA,Pennsylvania,Total Electric Power Industry,Hydro,3217
2011,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,41792
2011,PA,Pennsylvania,Total Electric Power Industry,Nuclear,76147
2011,PA,Pennsylvania,Total Electric Power Industry,Other,893
2011,PA,Pennsylvania,Total Electric Power Industry,Biomass,1653
2011,PA,Pennsylvania,Total Electric Power Industry,Other Gases,616
2011,PA,Pennsylvania,Total Electric Power Industry,Petroleum,442
2011,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2011,PA,Pennsylvania,Total Electric Power Industry,Solar,23
2011,PA,Pennsylvania,Total Electric Power Industry,Wind,1794
2011,PA,Pennsylvania,Total Electric Power Industry,Wood,628
2012,PA,Pennsylvania,Total Electric Power Industry,Total,223420
2012,PA,Pennsylvania,Total Electric Power Industry,Coal,87148
2012,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2012,PA,Pennsylvania,Total Electric Power Industry,Hydro,2242
2012,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,53062
2012,PA,Pennsylvania,Total Electric Power Industry,Nuclear,75174
2012,PA,Pennsylvania,Total Electric Power Industry,Other Gases,598
2012,PA,Pennsylvania,Total Electric Power Industry,Other,896
2012,PA,Pennsylvania,Total Electric Power Industry,Petroleum,283
2012,PA,Pennsylvania,Total Electric Power Industry,Solar,32
2012,PA,Pennsylvania,Total Electric Power Industry,Biomass,1765
2012,PA,Pennsylvania,Total Electric Power Industry,Wind,2129
2012,PA,Pennsylvania,Total Electric Power Industry,Wood,534
2013,PA,Pennsylvania,Total Electric Power Industry,Total,226786
2013,PA,Pennsylvania,Total Electric Power Industry,Coal,88443
2013,PA,Pennsylvania,Total Electric Power Industry,Hydro,2525
2013,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,49938
2013,PA,Pennsylvania,Total Electric Power Industry,Nuclear,78714
2013,PA,Pennsylvania,Total Electric Power Industry,Other,841
2013,PA,Pennsylvania,Total Electric Power Industry,Biomass,1847
2013,PA,Pennsylvania,Total Electric Power Industry,Other Gases,650
2013,PA,Pennsylvania,Total Electric Power Industry,Petroleum,460
2013,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2013,PA,Pennsylvania,Total Electric Power Industry,Solar,63
2013,PA,Pennsylvania,Total Electric Power Industry,Wind,3352
2013,PA,Pennsylvania,Total Electric Power Industry,Wood,492
2014,PA,Pennsylvania,Total Electric Power Industry,Total,221058
2014,PA,Pennsylvania,Total Electric Power Industry,Coal,78986
2014,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2014,PA,Pennsylvania,Total Electric Power Industry,Hydro,2641
2014,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,53021
2014,PA,Pennsylvania,Total Electric Power Industry,Nuclear,78715
2014,PA,Pennsylvania,Total Electric Power Industry,Other Gases,491
2014,PA,Pennsylvania,Total Electric Power Industry,Other,900
2014,PA,Pennsylvania,Total Electric Power Industry,Petroleum,803
2014,PA,Pennsylvania,Total Electric Power Industry,Solar,62
2014,PA,Pennsylvania,Total Electric Power Industry,Biomass,1904
2014,PA,Pennsylvania,Total Electric Power Industry,Wind,3565
2014,PA,Pennsylvania,Total Electric Power Industry,Wood,549
2015,PA,Pennsylvania,Total Electric Power Industry,Total,214572
2015,PA,Pennsylvania,Total Electric Power Industry,Coal,64637
2015,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2015,PA,Pennsylvania,Total Electric Power Industry,Hydro,2604
2015,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,59455
2015,PA,Pennsylvania,Total Electric Power Industry,Nuclear,80517
2015,PA,Pennsylvania,Total Electric Power Industry,Other Gases,420
2015,PA,Pennsylvania,Total Electric Power Industry,Other,899
2015,PA,Pennsylvania,Total Electric Power Industry,Petroleum,729
2015,PA,Pennsylvania,Total Electric Power Industry,Solar,64
2015,PA,Pennsylvania,Total Electric Power Industry,Biomass,1934
2015,PA,Pennsylvania,Total Electric Power Industry,Wind,3353
2015,PA,Pennsylvania,Total Electric Power Industry,Wood,470
2016,PA,Pennsylvania,Total Electric Power Industry,Total,215067
2016,PA,Pennsylvania,Total Electric Power Industry,Coal,54672
2016,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2016,PA,Pennsylvania,Total Electric Power Industry,Hydro,2375
2016,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,68049
2016,PA,Pennsylvania,Total Electric Power Industry,Nuclear,82924
2016,PA,Pennsylvania,Total Electric Power Industry,Other Gases,488
2016,PA,Pennsylvania,Total Electric Power Industry,Other,816
2016,PA,Pennsylvania,Total Electric Power Industry,Petroleum,363
2016,PA,Pennsylvania,Total Electric Power Industry,Solar,75
2016,PA,Pennsylvania,Total Electric Power Industry,Biomass,1883
2016,PA,Pennsylvania,Total Electric Power Industry,Wind,3476
2016,PA,Pennsylvania,Total Electric Power Industry,Wood,508
2017,PA,Pennsylvania,Total Electric Power Industry,Total,213639
2017,PA,Pennsylvania,Total Electric Power Industry,Coal,47634
2017,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2017,PA,Pennsylvania,Total Electric Power Industry,Hydro,3123
2017,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,72503
2017,PA,Pennsylvania,Total Electric Power Industry,Nuclear,83200
2017,PA,Pennsylvania,Total Electric Power Industry,Other Gases,446
2017,PA,Pennsylvania,Total Electric Power Industry,Other,884
2017,PA,Pennsylvania,Total Electric Power Industry,Petroleum,355
2017,PA,Pennsylvania,Total Electric Power Industry,Solar,70
2017,PA,Pennsylvania,Total Electric Power Industry,Biomass,1916
2017,PA,Pennsylvania,Total Electric Power Industry,Wind,3591
2017,PA,Pennsylvania,Total Electric Power Industry,Wood,522
2018,PA,Pennsylvania,Total Electric Power Industry,Total,215386
2018,PA,Pennsylvania,Total Electric Power Industry,Coal,44086
2018,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2018,PA,Pennsylvania,Total Electric Power Industry,Hydro,4262
2018,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,76391
2018,PA,Pennsylvania,Total Electric Power Industry,Nuclear,83477
2018,PA,Pennsylvania,Total Electric Power Industry,Other Gases,528
2018,PA,Pennsylvania,Total Electric Power Industry,Other,781
2018,PA,Pennsylvania,Total Electric Power Industry,Petroleum,626
2018,PA,Pennsylvania,Total Electric Power Industry,Solar,62
2018,PA,Pennsylvania,Total Electric Power Industry,Biomass,1817
2018,PA,Pennsylvania,Total Electric Power Industry,Wind,3567
2018,PA,Pennsylvania,Total Electric Power Industry,Wood,448
2019,PA,Pennsylvania,Total Electric Power Industry,Total,231245
2019,PA,Pennsylvania,Total Electric Power Industry,Coal,38776
2019,PA,Pennsylvania,Total Electric Power Industry,Pumped Storage,0
2019,PA,Pennsylvania,Total Electric Power Industry,Hydro,4040
2019,PA,Pennsylvania,Total Electric Power Industry,Natural Gas,98401
2019,PA,Pennsylvania,Total Electric Power Industry,Nuclear,83230
2019,PA,Pennsylvania,Total Electric Power Industry,Other Gases,521
2019,PA,Pennsylvania,Total Electric Power Industry,Other,873
2019,PA,Pennsylvania,Total Electric Power Industry,Petroleum,235
2019,PA,Pennsylvania,Total Electric Power Industry,Solar,88
2019,PA,Pennsylvania,Total Electric Power Industry,Biomass,1675
2019,PA,Pennsylvania,Total Electric Power Industry,Wind,3549
2019,PA,Pennsylvania,Total Electric Power Industry,Wood,423
1990,RI,Rhode Island,Total Electric Power Industry,Total,1107
1990,RI,Rhode Island,Total Electric Power Industry,Hydro,10
1990,RI,Rhode Island,Total Electric Power Industry,Natural Gas,877
1990,RI,Rhode Island,Total Electric Power Industry,Biomass,35
1990,RI,Rhode Island,Total Electric Power Industry,Petroleum,186
1991,RI,Rhode Island,Total Electric Power Industry,Total,2926
1991,RI,Rhode Island,Total Electric Power Industry,Coal,0
1991,RI,Rhode Island,Total Electric Power Industry,Hydro,10
1991,RI,Rhode Island,Total Electric Power Industry,Natural Gas,2749
1991,RI,Rhode Island,Total Electric Power Industry,Biomass,72
1991,RI,Rhode Island,Total Electric Power Industry,Petroleum,95
1992,RI,Rhode Island,Total Electric Power Industry,Total,4785
1992,RI,Rhode Island,Total Electric Power Industry,Coal,0
1992,RI,Rhode Island,Total Electric Power Industry,Hydro,10
1992,RI,Rhode Island,Total Electric Power Industry,Natural Gas,4613
1992,RI,Rhode Island,Total Electric Power Industry,Biomass,64
1992,RI,Rhode Island,Total Electric Power Industry,Petroleum,99
1993,RI,Rhode Island,Total Electric Power Industry,Total,4665
1993,RI,Rhode Island,Total Electric Power Industry,Coal,0
1993,RI,Rhode Island,Total Electric Power Industry,Hydro,9
1993,RI,Rhode Island,Total Electric Power Industry,Natural Gas,4509
1993,RI,Rhode Island,Total Electric Power Industry,Biomass,75
1993,RI,Rhode Island,Total Electric Power Industry,Petroleum,72
1994,RI,Rhode Island,Total Electric Power Industry,Total,4733
1994,RI,Rhode Island,Total Electric Power Industry,Coal,0
1994,RI,Rhode Island,Total Electric Power Industry,Hydro,9
1994,RI,Rhode Island,Total Electric Power Industry,Natural Gas,4561
1994,RI,Rhode Island,Total Electric Power Industry,Biomass,76
1994,RI,Rhode Island,Total Electric Power Industry,Other Gases,2
1994,RI,Rhode Island,Total Electric Power Industry,Petroleum,85
1995,RI,Rhode Island,Total Electric Power Industry,Total,4488
1995,RI,Rhode Island,Total Electric Power Industry,Coal,0
1995,RI,Rhode Island,Total Electric Power Industry,Hydro,9
1995,RI,Rhode Island,Total Electric Power Industry,Natural Gas,4322
1995,RI,Rhode Island,Total Electric Power Industry,Biomass,80
1995,RI,Rhode Island,Total Electric Power Industry,Petroleum,77
1996,RI,Rhode Island,Total Electric Power Industry,Total,7720
1996,RI,Rhode Island,Total Electric Power Industry,Coal,0
1996,RI,Rhode Island,Total Electric Power Industry,Hydro,10
1996,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7478
1996,RI,Rhode Island,Total Electric Power Industry,Biomass,94
1996,RI,Rhode Island,Total Electric Power Industry,Petroleum,138
1997,RI,Rhode Island,Total Electric Power Industry,Total,7710
1997,RI,Rhode Island,Total Electric Power Industry,Coal,0
1997,RI,Rhode Island,Total Electric Power Industry,Hydro,8
1997,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7508
1997,RI,Rhode Island,Total Electric Power Industry,Biomass,105
1997,RI,Rhode Island,Total Electric Power Industry,Petroleum,89
1998,RI,Rhode Island,Total Electric Power Industry,Total,7675
1998,RI,Rhode Island,Total Electric Power Industry,Coal,0
1998,RI,Rhode Island,Total Electric Power Industry,Hydro,9
1998,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7476
1998,RI,Rhode Island,Total Electric Power Industry,Biomass,111
1998,RI,Rhode Island,Total Electric Power Industry,Petroleum,78
1999,RI,Rhode Island,Total Electric Power Industry,Total,6377
1999,RI,Rhode Island,Total Electric Power Industry,Hydro,6
1999,RI,Rhode Island,Total Electric Power Industry,Natural Gas,6185
1999,RI,Rhode Island,Total Electric Power Industry,Biomass,114
1999,RI,Rhode Island,Total Electric Power Industry,Petroleum,72
2000,RI,Rhode Island,Total Electric Power Industry,Total,5972
2000,RI,Rhode Island,Total Electric Power Industry,Hydro,5
2000,RI,Rhode Island,Total Electric Power Industry,Natural Gas,5792
2000,RI,Rhode Island,Total Electric Power Industry,Biomass,115
2000,RI,Rhode Island,Total Electric Power Industry,Petroleum,60
2001,RI,Rhode Island,Total Electric Power Industry,Total,7502
2001,RI,Rhode Island,Total Electric Power Industry,Hydro,3
2001,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7325
2001,RI,Rhode Island,Total Electric Power Industry,Biomass,104
2001,RI,Rhode Island,Total Electric Power Industry,Petroleum,70
2002,RI,Rhode Island,Total Electric Power Industry,Total,7057
2002,RI,Rhode Island,Total Electric Power Industry,Hydro,4
2002,RI,Rhode Island,Total Electric Power Industry,Natural Gas,6310
2002,RI,Rhode Island,Total Electric Power Industry,Other,587
2002,RI,Rhode Island,Total Electric Power Industry,Biomass,98
2002,RI,Rhode Island,Total Electric Power Industry,Petroleum,58
2003,RI,Rhode Island,Total Electric Power Industry,Total,5621
2003,RI,Rhode Island,Total Electric Power Industry,Hydro,6
2003,RI,Rhode Island,Total Electric Power Industry,Natural Gas,5455
2003,RI,Rhode Island,Total Electric Power Industry,Biomass,102
2003,RI,Rhode Island,Total Electric Power Industry,Petroleum,58
2004,RI,Rhode Island,Total Electric Power Industry,Total,4939
2004,RI,Rhode Island,Total Electric Power Industry,Hydro,5
2004,RI,Rhode Island,Total Electric Power Industry,Natural Gas,4784
2004,RI,Rhode Island,Total Electric Power Industry,Biomass,102
2004,RI,Rhode Island,Total Electric Power Industry,Petroleum,49
2005,RI,Rhode Island,Total Electric Power Industry,Total,6053
2005,RI,Rhode Island,Total Electric Power Industry,Hydro,7
2005,RI,Rhode Island,Total Electric Power Industry,Natural Gas,5989
2005,RI,Rhode Island,Total Electric Power Industry,Biomass,0
2005,RI,Rhode Island,Total Electric Power Industry,Petroleum,57
2006,RI,Rhode Island,Total Electric Power Industry,Total,5968
2006,RI,Rhode Island,Total Electric Power Industry,Hydro,6
2006,RI,Rhode Island,Total Electric Power Industry,Natural Gas,5780
2006,RI,Rhode Island,Total Electric Power Industry,Biomass,149
2006,RI,Rhode Island,Total Electric Power Industry,Petroleum,33
2007,RI,Rhode Island,Total Electric Power Industry,Total,7050
2007,RI,Rhode Island,Total Electric Power Industry,Hydro,4
2007,RI,Rhode Island,Total Electric Power Industry,Natural Gas,6857
2007,RI,Rhode Island,Total Electric Power Industry,Biomass,155
2007,RI,Rhode Island,Total Electric Power Industry,Petroleum,34
2008,RI,Rhode Island,Total Electric Power Industry,Total,7387
2008,RI,Rhode Island,Total Electric Power Industry,Hydro,5
2008,RI,Rhode Island,Total Electric Power Industry,Natural Gas,7198
2008,RI,Rhode Island,Total Electric Power Industry,Biomass,158
2008,RI,Rhode Island,Total Electric Power Industry,Petroleum,26
